Lam	Lam
"	$"
også	også
over	over
sine	sin
handlinger	handling
med	med
feiltolket	feiltolket
religion	religion
.	$.

Så	så
det	det
er	være
ikke	ikke
religionenes	religionenes
skyld	skyld
at	at
verden	verden
er	være
et	en
trist	trist
sted	sted
.	$.

Det	det
er	være
onde	ond
mennesker	menneske
som	som
misbruker	misbruke
dem	de
.	$.

Så	så
i	i
seg	seg
selv	selv
er	være
ikke	ikke
generell	generell
religion	religion
hverken	hverken
skadelig	skadelig
eller	eller
ond	ond
.	$.

Den	den
er	være
bare	bare
misforstått	misforstå
.	$.

Fra	fra
suksess	suksess
til	til
løgn	løgn
|	$|

Bjarne	Bjarne
Håkon	Håkon
Hanssen	Hanssen
er	være
en	en
av	av
Regjeringens	Regjeringen
største	stor
politiske	politisk
begavelser	begavelser
.	$.

Med	med
en	en
sjelden	sjelden
kombinasjon	kombinasjon
av	av
folkelighet	folkelighet
,	$,
pågangsmot	pågangsmot
og	og
arbeidsevne	arbeidsevne
har	ha
han	han
satt	sette
spor	spor
etter	etter
seg	seg
i	i
de	de
fleste	mange
av	av
de	de
verv	verv
han	han
har	ha
fått	få
tildelt	tildele
.	$.

Som	som
landbruksminister	landbruksminister
i	i
Jens	Jens
Stoltenbergs	Stoltenberg
første	første
regjering	regjering
gjorde	gjøre
han	han
seg	seg
minst	liten
like	like
mye	mye
bemerket	bemerke
blant	blant
forbrukere	forbruker
som	som
hos	hos
bøndene	bonde
,	$,
Det	det
hører	høre
til	til
sjeldenhetene	sjeldenhet
.	$.

Som	som
leder	leder
av	av
Arbeiderpartiets	Arbeiderpartiet
EU-utvalg	EU-utvalg
dempet	dempet
han	han
motsetningene	motsetning
i	i
en	en
sak	sak
som	som
hadde	ha
skapte	skape
mye	mye
vondt	vond
blod	blod
.	$.

Det	det
politiske	politisk
håndverket	håndverk
Hanssen	Hanssen
viste	vise
i	i
disse	disse
rollene	rolle
,	$,
bidro	bidra
sterkt	sterk
til	til
at	at
han	han
ble	bli
en	en
av	av
statsminister	statsminister
Stoltenbergs	Stoltenberg
mest	mye
fortrolige	fortrolig
medspillere	medspillere
.	$.

Som	som
arbeids-	arbeids-
og	og
inkluderingsminister	inkluderingsminister
var	være
han	han
en	en
vesentlig	vesentlig
støttespiller	støttespiller
for	for
statsministeren	statsminister
i	i
arbeidet	arbeid
med	med
den	den
store	stor
pensjonsreformen	pensjonsreformen
.	$.

Men	men
i	i
en	en
annen	annen
vanskelig	vanskelig
reformsak	reformsak
,	$,
opprettelsen	opprettelse
av	av
den	den
nye	ny
arbeids-	arbeids-
og	og
velferdsetaten	velferdsetat
(	$(
Nav	Nav
)	$)
,	$,
ble	bli
bildet	bilde
av	av
Hanssen	Hanssen
med	med
startpistolen	startpistolen
mer	mye
symbolsk	symbolsk
enn	enn
han	han
kanskje	kanskje
hadde	ha
tenkt	tenke
seg	seg
.	$.

Dette	dette
arbeidet	arbeid
rakk	rekke
han	han
aldri	aldri
å	å
fullføre	fullføre
før	før
statsministeren	statsminister
styrte	styrte
ham	han
over	over
i	i
Helse-	Helse-
og	og
omsorgsdepartementet	omsorgsdepartement
.	$.

Avgangen	Avgangen
som	som
helseminister	helseminister
gjør	gjøre
at	at
Hanssen	Hanssen
igjen	igjen
blir	bli
stående	stå
med	med
halvgjort	halvgjort
arbeid	arbeid
.	$.

Han	han
viste	vise
handlekraft	handlekraft
da	da
han	han
fra	fra
første	første
dag	dag
i	i
sitt	sin
nye	ny
departement	departement
satte	sette
i	i
gang	gang
med	med
samhandlingsreformen	samhandlingsreform
-	$-
at	at
kommunene	kommune
skal	skulle
overta	overta
mer	mye
av	av
ansvaret	ansvar
for	for
pasientbehandlingen	pasientbehandling
.	$.

Men	men
oppgaven	oppgave
med	med
å	å
bringe	bringe
reformen	reform
i	i
land	land
må	måtte
nå	nå
overlates	overlate
til	til
andre	annen
.	$.

Hanssen	Hanssen
har	ha
påført	påføre
statsministeren	statsminister
en	en
ny	ny
vanskelig	vanskelig
utfordring	utfordring
med	med
regjeringskabalen	regjeringskabalen
.	$.

Det	det
alvorligste	alvorlig
ved	ved
Hanssens	Hanssen
overraskende	overraske
avgang	avgang
er	være
likevel	likevel
at	at
han	han
velger	velge
å	å
avslutte	avslutte
en	en
suksessrik	suksessrik
karrière	karriere
med	med
å	å
lyve	lyve
for	for
det	det
norske	norsk
folk	folk
.	$.

To	to
uker	uke
etter	etter
at	at
han	han
hadde	ha
fortalt	fortelle
Stoltenberg	Stoltenberg
at	at
han	han
ønsket	ønske
å	å
gå	gå
av	av
,	$,
sa	si
han	han
til	til
NRK	NRK
og	og
andre	annen
medier	medium
at	at
han	han
kom	komme
til	til
å	å
fortsette	fortsette
som	som
helseminister	helseminister
.	$.

Motivet	Motivet
var	være
å	å
skjerme	skjerme
statsministeren	statsminister
for	for
spekulasjoner	spekulasjon
om	om
skifte	skifte
på	på
denne	denne
viktige	viktig
posten	post
,	$,
og	og
Stoltenberg	Stoltenberg
skal	skulle
ha	ha
gitt	gi
Hanssen	Hanssen
ryggdekning	ryggdekning
for	for
løgnen	løgnen
.	$.

Vi	vi
har	ha
forståelse	forståelse
for	for
at	at
en	en
statsråd	statsråd
ikke	ikke
kan	kunne
tenke	tenke
høyt	høy
om	om
egen	egen
politisk	politisk
fremtid	fremtid
.	$.

Og	og
det	det
må	måtte
være	være
lov	lov
å	å
svare	svare
unnvikende	unnvikende
på	på
medienes	medium
spørsmål	spørsmål
i	i
slike	slik
saker	sak
.	$.

Men	men
det	det
er	være
et	en
ufravikelig	ufravikelig
krav	krav
at	at
en	en
politiker	politiker
ikke	ikke
lyver	lyver
.	$.

Her	her
gikk	gå
Hanssen	Hanssen
over	over
en	en
klar	klar
grense	grense
.	$.

Det	det
er	være
trist	trist
at	at
en	en
så	så
dyktig	dyktig
statsråd	statsråd
nører	nører
så	så
sterkt	sterk
opp	opp
under	under
et	en
bilde	bilde
av	av
at	at
politikeres	politiker
ord	ord
ikke	ikke
er	være
til	til
å	å
stole	stole
på	på
.	$.

Og	og
det	det
er	være
skuffende	skuffende
at	at
statsministeren	statsminister
ikke	ikke
har	ha
sett	se
hvilken	hvilken
skade	skade
Hanssen	Hanssen
har	ha
påført	påføre
politikkens	politikk
omdømme	omdømme
.	$.

Det	det
reiser	reise
spørsmål	spørsmål
ved	ved
hvor	hvor
Stoltenbergs	Stoltenberg
egne	egen
grenser	grense
går	gå
.	$.

Barns	Barns
vern	vern
|	$|

Det	det
er	være
slett	slett
ikke	ikke
uproblematisk	uproblematisk
når	når
utenforstående	utenforstående
instanser	instans
forsøker	forsøke
å	å
blande	blande
seg	seg
inn	inn
i	i
en	en
mulig	mulig
straffesak	straffesak
.	$.

Likevel	likevel
skal	skulle
Barneombudet	Barneombudet
ha	ha
ros	ros
for	for
å	å
be	be
om	om
innsyn	innsyn
i	i
en	en
henlagt	henlagt
etterforskning	etterforskning
i	i
Vestfold	Vestfold
,	$,
der	der
påståtte	påståtte
seksuelle	seksuell
overgrep	overgrep
mot	mot
to	to
små	liten
gutter	gutt
skal	skulle
ha	ha
funnet	finne
sted	sted
.	$.

Saken	sak
har	ha
vært	være
etterforsket	etterforsket
i	i
to	to
år	år
,	$,
og	og
i	i
dommeravhør	dommeravhør
skal	skulle
guttene	gutt
ha	ha
forklart	forklare
seg	seg
i	i
detalj	detalj
om	om
overgrepene	overgrepene
,	$,
angivelig	angivelig
begått	begå
av	av
fire	fire
voksne	voksen
menn	mann
.	$.

Barnevernet	barnevern
er	være
overbevist	overbevise
om	om
at	at
guttene	gutt
snakker	snakke
sant	sann
.	$.

Barnepsykiatere	Barnepsykiatere
skal	skulle
ha	ha
konkludert	konkludere
med	med
at	at
overgrep	overgrep
har	ha
funnet	finne
sted	sted
,	$,
og	og
på	på
sykehuset	sykehus
i	i
Vestfold	Vestfold
skal	skulle
legene	lege
ha	ha
konkludert	konkludere
med	med
at	at
den	den
minste	liten
gutten	gutt
har	ha
blitt	bli
utsatt	utsette
for	for
anale	anale
voldtekter	voldtekter
.	$.

En	en
aktiv	aktiv
og	og
oppegående	oppegående
bistandsadvokat	bistandsadvokat
har	ha
påvist	påvise
at	at
politiet	politi
har	ha
gjort	gjøre
en	en
rekke	rekke
åpenbare	åpenbar
tabber	tabbe
i	i
sin	sin
etterforskning	etterforskning
,	$,
tabber	tabbe
som	som
politiet	politi
nå	nå
selv	selv
beklager	beklage
.	$.

Men	men
i	i
stedet	sted
for	for
å	å
anbefale	anbefale
videre	vid
etterforskning	etterforskning
,	$,
fastslår	fastslå
det	det
lokale	lokal
politiet	politi
at	at
det	det
nok	nok
har	ha
foregått	foregå
overgrep	overgrep
,	$,
men	men
at	at
det	det
-	$-
uvisst	uviss
av	av
hvilken	hvilken
grunn	grunn
-	$-
ikke	ikke
er	være
fare	fare
for	for
gjentagelse	gjentagelse
.	$.

For	for
å	å
forhindre	forhindre
justismord	justismord
er	være
en	en
rettsstat	rettsstat
avhengig	avhengig
av	av
strenge	streng
beviskrav	beviskrav
i	i
straffesaker	straffesaker
.	$.

Når	når
Riksadvokaten	Riksadvokaten
forklarer	forklare
henleggelsen	henleggelsen
av	av
den	den
aktuelle	aktuell
saken	sak
med	med
at	at
uklarheter	uklarheter
medfører	medføre
at	at
beviskravene	beviskravene
ikke	ikke
er	være
oppfylt	oppfylle
,	$,
er	være
det	det
en	en
konsekvens	konsekvens
av	av
dette	dette
.	$.

Men	men
når	når
Riksadvokaten	Riksadvokaten
i	i
samme	samme
brev	brev
skriver	skrive
at	at
«	$"
det	det
er	være
også	også
mye	mye
som	som
taler	tale
for	for
at	at
guttene	gutt
har	ha
blitt	bli
utsatt	utsette
for	for
seksuelt	seksuell
misbruk	misbruk
»	$"
,	$,
er	være
barneombudets	barneombudets
interesse	interesse
for	for
saken	sak
på	på
sin	sin
plass	plass
.	$.

En	en
pris	pris
til	til
håp	håp
,	$,
dialog	dialog
og	og
fremtidstro	fremtidstro
|	$|

President	President
Barack	Barack
Obama	Obama
er	være
en	en
verdig	verdig
vinner	vinner
av	av
Nobels	Nobels
fredspris	fredspris
.	$.

Samtidig	samtidig
er	være
tildelingen	tildeling
en	en
av	av
de	de
dristigste	dristigste
i	i
prisens	prisens
historie	historie
.	$.

Obama	Obama
har	ha
hatt	ha
verdens	verden
mektigste	mektig
folkevalgte	folkevalgt
embete	embete
bare	bare
siden	siden
20.	20.
januar	januar
.	$.

I	i
løpet	løp
av	av
mindre	liten
enn	enn
ni	ni
måneder	måned
i	i
Det	Det
hvite	hvit
hus	hus
har	ha
han	han
formulert	formulere
en	en
rekke	rekke
ærgjerrige	ærgjerrig
målsettinger	målsetting
,	$,
men	men
har	ha
ikke	ikke
rukket	rekke
å	å
oppnå	oppnå
resultater	resultat
i	i
de	de
store	stor
sakene	sak
som	som
han	han
arbeider	arbeide
med	med
.	$.

Kunngjøringen	Kunngjøringen
om	om
tildelingen	tildeling
var	være
ikke	ikke
mange	mange
minutter	minutt
gammel	gammel
,	$,
før	før
denne	denne
innvendingen	innvending
ble	bli
fremført	fremføre
i	i
går	går
.	$.

Selv	selv
om	om
vi	vi
forstår	forstå
argumentet	argument
,	$,
mener	mene
vi	vi
at	at
dette	dette
er	være
å	å
se	se
for	for
snevert	snever
på	på
saken	sak
.	$.

Årets	Årets
fredspris	fredspris
er	være
fremfor	fremfor
alt	alt
et	en
håndslag	håndslag
til	til
en	en
politisk	politisk
filosofi	filosofi
der	der
USA	USA
igjen	igjen
erklærer	erklære
seg	seg
som	som
et	en
likeverdig	likeverdig
medlem	medlem
av	av
det	det
internasjonale	internasjonal
samfunn	samfunn
.	$.

Det	det
betyr	bety
at	at
verdens	verden
mektigste	mektig
stat	stat
ikke	ikke
bare	bare
har	ha
rettigheter	rettighet
,	$,
men	men
også	også
plikter	plikt
overfor	overfor
fellesskapet	fellesskap
.	$.

En	en
slik	slik
forpliktelse	forpliktelse
er	være
helt	hel
nødvendig	nødvendig
,	$,
dersom	dersom
freden	freden
skal	skulle
sikres	sikre
og	og
de	de
globale	global
utfordringene	utfordring
innenfor	innenfor
klima	klima
,	$,
miljø	miljø
og	og
fattigdomsbekjempelse	fattigdomsbekjempelse
skal	skulle
komme	komme
nærmere	nær
en	en
løsning	løsning
.	$.

Her	her
har	ha
Obama	Obama
allerede	allerede
levert	levere
et	en
grunnleggende	grunnleggende
bidrag	bidrag
ved	ved
å	å
bryte	bryte
med	med
den	den
inngrodde	inngrodde
troen	tro
på	på
amerikansk	amerikansk
alenegang	alenegang
som	som
dominerte	dominere
USAs	USA
politikk	politikk
under	under
president	president
George	George
W.	W.
Bush	Bush
og	og
visepresident	visepresident
Dick	Dick
Cheney	Cheney
.	$.

Betydningen	Betydningen
av	av
kursendringen	kursendringen
fra	fra
det	det
unilaterale	unilaterale
til	til
det	det
multilaterale	multilaterale
kan	kunne
vanskelig	vanskelig
overdrives	overdrive
.	$.

USA	USA
var	være
på	på
vei	vei
inn	inn
i	i
en	en
isolasjon	isolasjon
som	som
ikke	ikke
bare	bare
gjorde	gjøre
verden	verden
mer	mye
utrygg	utrygg
,	$,
men	men
som	som
også	også
svekket	svekke
landets	land
anseelse	anseelse
og	og
innflytelse	innflytelse
.	$.

Bakgrunnen	bakgrunn
for	for
Obamas	Obama
nåværende	nåværende
posisjon	posisjon
er	være
da	da
også	også
at	at
stadig	stadig
flere	mange
amerikanere	amerikaner
etter	etter
åtte	åtte
år	år
innså	innse
at	at
denne	denne
politikken	politikk
bar	bære
galt	gal
av	av
sted	sted
.	$.

Selv	selv
om	om
kontrasten	kontrast
til	til
Obamas	Obama
forgjenger	forgjenger
er	være
viktig	viktig
for	for
å	å
forstå	forstå
denne	denne
tildelingen	tildeling
,	$,
har	ha
Nobelkomiteen	Nobelkomiteen
i	i
sin	sin
begrunnelse	begrunnelse
sørget	sørge
for	for
å	å
møte	møte
argumentet	argument
fra	fra
den	den
amerikanske	amerikansk
høyresiden	høyreside
om	om
at	at
prisen	pris
ikke	ikke
er	være
annet	annen
enn	enn
et	en
nytt	ny
angrep	angrep
på	på
Bush	Bush
.	$.

Komiteen	Komiteen
peker	peke
spesielt	spesiell
på	på
Obamas	Obama
radikale	radikal
nytenkning	nytenkning
om	om
en	en
verden	verden
uten	uten
atomvåpen	atomvåpen
,	$,
som	som
kan	kunne
gi	gi
støtet	støtet
til	til
en	en
ny	ny
runde	runde
med	med
vidtrekkende	vidtrekkende
nedrustningsforhandlinger	nedrustningsforhandlinger
.	$.

Dette	dette
initiativet	initiativ
gir	gi
også	også
tildelingen	tildeling
en	en
solid	solid
forankring	forankring
i	i
Alfred	Alfred
Nobels	Nobels
testamente	testamente
.	$.

Årets	Årets
fredspris	fredspris
er	være
den	den
første	første
etter	etter
at	at
Thorbjørn	Thorbjørn
Jagland	Jagland
overtok	overta
som	som
leder	leder
av	av
Den	Den
Norske	Norske
Nobelkomiteen	Nobelkomiteen
.	$.

Valget	Valget
av	av
Obama	Obama
skiller	skille
seg	seg
fra	fra
mange	mange
av	av
de	de
senere	sen
års	år
tildelinger	tildelinger
,	$,
der	der
hederen	hederen
har	ha
gått	gå
til	til
relativt	relativ
ukjente	ukjent
skikkelser	skikkelser
.	$.

Det	det
er	være
nok	nok
å	å
tenke	tenke
på	på
den	den
kenyanske	kenyansk
miljøforkjemperen	miljøforkjemperen
Wangari	Wangari
Maathai	Maathai
i	i
2004	2004
og	og
Muhammad	Muhammad
Yunus	Yunus
,	$,
pioneren	pioneren
for	for
mikrofinans	mikrofinans
fra	fra
Bangladesh	Bangladesh
,	$,
i	i
2006	2006
.	$.

Prisen	pris
til	til
Obama	Obama
er	være
også	også
forskjellig	forskjellig
fra	fra
tildelingen	tildeling
til	til
Finlands	Finlands
tidligere	tidlig
president	president
Martti	Martti
Ahtisaari	Ahtisaari
i	i
fjor	fjor
og	og
USAs	USA
tidligere	tidlig
president	president
Jimmy	Jimmy
Carter	Carter
i	i
2002	2002
.	$.

I	i
disse	disse
tilfellene	tilfellene
kom	komme
prisen	pris
som	som
en	en
anerkjennelse	anerkjennelse
for	for
trofast	trofast
innsats	innsats
for	for
freden	freden
gjennom	gjennom
mange	mange
tiår	tiår
.	$.

Det	det
er	være
absolutt	absolutt
ikke	ikke
noe	noe
nytt	ny
at	at
komiteen	komité
forsøker	forsøke
å	å
påvirke	påvirke
politiske	politisk
prosesser	prosess
som	som
er	være
under	under
full	full
utvikling	utvikling
.	$.

Den	den
berømte	berømt
tildelingen	tildeling
til	til
den	den
tyske	tysk
samfunnskritikeren	samfunnskritikeren
Carl	Carl
von	von
Ossietzky	Ossietzky
i	i
1935	1935
hadde	ha
som	som
en	en
klar	klar
hensikt	hensikt
å	å
rette	rette
søkelyset	søkelys
på	på
naziregimets	naziregimets
stadig	stadig
mer	mye
hardhendte	hardhendte
undertrykkelse	undertrykkelse
.	$.

Fredsprisen	fredspris
har	ha
gjennom	gjennom
årene	år
også	også
fokusert	fokusere
på	på
motstanden	motstand
mot	mot
apartheid	apartheid
i	i
Sør-Afrika	Sør-Afrika
,	$,
kampen	kamp
for	for
menneskerettighetene	menneskerettighet
i	i
den	den
tidligere	tidlig
Sovjetunionen	Sovjetunionen
og	og
arbeidet	arbeid
for	for
en	en
fredsløsning	fredsløsning
i	i
Midtøsten	Midtøsten
.	$.

I	i
det	det
siste	sist
tilfellet	tilfelle
finnes	finnes
fremdeles	fremdeles
utfordringer	utfordring
som	som
venter	vente
på	på
årets	år
prisvinner	prisvinner
.	$.

Obama	Obama
arvet	arve
to	to
kriger	krig
fra	fra
sin	sin
forgjenger	forgjenger
.	$.

Det	det
militære	militær
engasjementet	engasjement
i	i
Irak	Irak
er	være
nå	nå
under	under
avvikling	avvikling
,	$,
mens	mens
presidenten	president
og	og
hans	hans
rådgivere	rådgiver
står	stå
midt	midt
oppe	oppe
i	i
en	en
omfattende	omfattende
utredning	utredning
om	om
hva	hva
som	som
skal	skulle
skje	skje
i	i
Afghanistan	Afghanistan
.	$.

I	i
tillegg	tillegg
truer	true
det	det
alvorligste	alvorlig
økonomiske	økonomisk
tilbakeslaget	tilbakeslaget
siden	siden
1930-årene	1930-år
med	med
å	å
avspore	avspore
alle	all
planer	plan
som	som
Obama	Obama
og	og
hans	hans
stab	stab
legger	legge
for	for
fremtiden	fremtid
.	$.

Fallhøyden	fallhøyde
er	være
stor	stor
,	$,
ikke	ikke
minst	liten
fordi	fordi
presidenten	president
har	ha
gjort	gjøre
håp	håp
og	og
optimisme	optimisme
til	til
sitt	sin
sentrale	sentral
budskap	budskap
.	$.

Hvis	hvis
resultatene	resultat
uteblir	utebli
,	$,
kan	kunne
det	det
hele	hel
ende	ende
med	med
bitter	bitter
skuffelse	skuffelse
.	$.

Nobelkomiteen	Nobelkomiteen
tar	ta
en	en
betydelig	betydelig
sjanse	sjanse
med	med
denne	denne
pristildelingen	pristildelingen
,	$,
og	og
vil	ville
få	få
kritikk	kritikk
for	for
det	det
.	$.

Men	men
vi	vi
har	ha
sans	sans
for	for
at	at
komiteen	komité
under	under
Jaglands	Jaglands
ledelse	ledelse
har	ha
mot	mot
til	til
å	å
velge	velge
noe	noe
annet	annen
enn	enn
det	det
trygge	trygg
og	og
trauste	traust
.	$.

Obama	Obama
har	ha
potensial	potensial
til	til
å	å
endre	endre
internasjonal	internasjonal
politikk	politikk
i	i
en	en
generasjon	generasjon
fremover	fremover
.	$.

Samarbeidsviljens	Samarbeidsviljens
trontaledebatt	trontaledebatt
|	$|

Den	den
første	første
debatten	debatt
i	i
det	det
nyvalgte	nyvalgte
Stortinget	Stortinget
ble	bli
preget	prege
av	av
en	en
statsminister	statsminister
som	som
ønsker	ønske
å	å
lage	lage
nye	ny
,	$,
brede	bred
forlik	forlik
og	og
en	en
opposisjon	opposisjon
som	som
,	$,
med	med
unntak	unntak
av	av
Fremskrittspartiet	Fremskrittspartiet
,	$,
var	være
minst	liten
like	like
mye	mye
opptatt	opptatt
av	av
samarbeid	samarbeid
som	som
av	av
konfrontasjon	konfrontasjon
.	$.

Dette	dette
er	være
dekkende	dekkende
for	for
den	den
brede	bred
enighet	enighet
om	om
hovedlinjene	hovedlinje
i	i
norsk	norsk
politikk	politikk
,	$,
men	men
innbyr	innbyr
ikke	ikke
til	til
opprivende	opprivende
politiske	politisk
oppgjør	oppgjør
.	$.

Regjeringen	regjering
vet	vite
også	også
godt	god
at	at
den	den
har	ha
mindre	liten
handlefrihet	handlefrihet
til	til
å	å
gjennomføre	gjennomføre
kostnadskrevende	kostnadskrevende
løfter	løfte
i	i
denne	denne
stortingsperioden	stortingsperiode
enn	enn
i	i
forrige	forrige
.	$.

Samtidig	samtidig
vet	vite
opposisjonen	opposisjon
at	at
den	den
er	være
like	like
langt	lang
unna	unna
et	en
slagkraftig	slagkraftig
regjeringsalternativ	regjeringsalternativ
etter	etter
valget	valg
som	som
før	før
.	$.

Dette	dette
er	være
økonomiske	økonomisk
og	og
politiske	politisk
realiteter	realitet
som	som
er	være
egnet	egnet
til	til
å	å
legge	legge
bånd	bånd
på	på
retorikken	retorikk
.	$.

Arbeiderpartiets	Arbeiderpartiet
nyvalgte	nyvalgte
parlamentariske	parlamentarisk
leder	leder
,	$,
Helga	Helga
Pedersen	Pedersen
,	$,
traff	treffe
derfor	derfor
ikke	ikke
helt	hel
tonen	tone
da	da
hun	hun
i	i
sine	sin
replikker	replikk
til	til
både	både
Frp-leder	Frp-leder
Siv	Siv
Jensen	Jensen
og	og
Høyre-leder	Høyre-leder
Erna	Erna
Solberg	Solberg
forsøkte	forsøke
å	å
holde	holde
liv	liv
i	i
argumentasjonen	argumentasjonen
fra	fra
valgkampen	valgkamp
da	da
regjeringspartiene	regjeringsparti
la	legge
sterk	sterk
vekt	vekt
på	på
spriket	spriket
på	på
opposisjonssiden	opposisjonssiden
.	$.

Vi	vi
tror	tro
Solberg	Solberg
har	ha
et	en
godt	god
poeng	poeng
når	når
hun	hun
sier	si
velgerne	velger
nå	nå
er	være
mer	mye
opptatt	opptatt
av	av
hvilke	hvilken
endringer	endring
partiene	parti
både	både
på	på
regjerings-	regjerings-
og	og
opposisjonssiden	opposisjonssiden
kan	kunne
skape	skape
i	i
folks	folk
hverdag	hverdag
,	$,
enn	enn
av	av
et	en
regjeringsspill	regjeringsspill
foran	foran
et	en
valg	valg
om	om
fire	fire
år	år
.	$.

Vi	vi
er	være
også	også
enig	enig
med	med
Høyre-lederen	Høyre-lederen
i	i
at	at
hensynet	hensyn
til	til
en	en
langsiktig	langsiktig
styring	styring
av	av
landet	land
tilsier	tilsi
at	at
partiene	parti
ikke	ikke
lager	lage
mer	mye
spill	spill
og	og
spetakkel	spetakkel
enn	enn
nødvendig	nødvendig
.	$.

Siv	Siv
Jensen	Jensen
ser	se
ikke	ikke
ut	ut
til	til
å	å
dele	dele
denne	denne
analysen	analyse
.	$.

Hennes	hennes
påstand	påstand
om	om
at	at
Regjeringens	Regjeringen
kursendring	kursendring
i	i
asylpolitikken	asylpolitikk
ikke	ikke
innebærer	innebære
noen	noen
egentlig	egentlig
innstramning	innstramning
,	$,
er	være
ett	én
av	av
flere	mange
tegn	tegn
som	som
tyder	tyde
på	på
at	at
Frp	Frp
fortsatt	fortsatt
er	være
mer	mye
opptatt	opptatt
av	av
hvordan	hvordan
det	det
selv	selv
kan	kunne
bli	bli
større	stor
enn	enn
hvordan	hvordan
det	det
kan	kunne
få	få
mer	mye
innflytelse	innflytelse
ved	ved
å	å
samarbeide	samarbeide
tillitsfullt	tillitsfull
med	med
andre	annen
partier	parti
.	$.

Den	den
lave	lav
temperaturen	temperatur
i	i
trontaledebatten	trontaledebatten
betyr	bety
ikke	ikke
at	at
Regjeringen	regjering
ikke	ikke
ble	bli
utfordret	utfordre
på	på
saker	sak
der	der
den	den
ikke	ikke
har	ha
levert	levere
godt	god
nok	nok
i	i
sine	sin
fire	fire
første	første
år	år
.	$.

Den	den
fikk	få
berettiget	berettige
kritikk	kritikk
fordi	fordi
kampen	kamp
mot	mot
fattigdom	fattigdom
hverken	hverken
ble	bli
nevnt	nevne
i	i
trontalen	trontalen
eller	eller
i	i
statsminister	statsminister
Stoltenbergs	Stoltenberg
innlegg	innlegg
ved	ved
åpningen	åpning
av	av
gårsdagens	gårsdag
trontaledebatt	trontaledebatt
,	$,
og	og
fordi	fordi
den	den
har	ha
lagt	legge
for	for
liten	liten
vekt	vekt
på	på
å	å
modernisere	modernisere
offentlig	offentlig
sektor	sektor
.	$.

Statsministeren	statsminister
har	ha
et	en
poeng	poeng
når	når
han	han
sier	si
at	at
pensjonsreformen	pensjonsreformen
er	være
et	en
eksempel	eksempel
på	på
omfattende	omfattende
modernisering	modernisering
av	av
offentlig	offentlig
sektor	sektor
.	$.

Men	men
han	han
gjør	gjøre
klokt	klok
i	i
å	å
lytte	lytte
mer	mye
til	til
den	den
del	del
av	av
opposisjonens	opposisjon
argumenter	argument
som	som
dreier	dreie
seg	seg
om	om
hvordan	hvordan
nye	ny
grep	grep
kan	kunne
bidra	bidra
til	til
å	å
redusere	redusere
helsekøene	helsekøene
og	og
øke	øke
kvaliteten	kvalitet
på	på
undervisningstilbudet	undervisningstilbudet
i	i
skolen	skole
.	$.

I	i
motsatt	motsatt
fall	fall
risikerer	risikere
han	han
at	at
hans	hans
invitasjon	invitasjon
til	til
samarbeid	samarbeid
ikke	ikke
blir	bli
mottatt	motta
med	med
det	det
alvor	alvor
det	det
fortjener	fortjene
.	$.

Tiden	tid
er	være
knapp	knapp
|	$|

FNs	FN
spesialutsending	spesialutsending
Kai	Kai
Eide	Eide
har	ha
fått	få
sterk	sterk
kritikk	kritikk
for	for
sin	sin
håndtering	håndtering
av	av
valget	valg
i	i
Afghanistan	Afghanistan
20.	20.
august	august
.	$.

Hans	hans
tidligere	tidlig
nestkommanderende	nestkommanderende
,	$,
den	den
amerikanske	amerikansk
diplomaten	diplomaten
Peter	Peter
Galbraith	Galbraith
,	$,
har	ha
nærmest	nær
drevet	drive
en	en
personlig	personlig
kampanje	kampanje
mot	mot
sin	sin
gamle	gammel
sjef	sjef
.	$.

Ifølge	ifølge
Galbraith	Galbraith
har	ha
Eide	Eide
reagert	reagere
altfor	altfor
passivt	passiv
på	på
meldingene	melding
om	om
alvorlige	alvorlig
uregelmessigheter	uregelmessighet
under	under
valget	valg
.	$.

Han	han
skal	skulle
også	også
ha	ha
vist	vise
unnfallenhet	unnfallenhet
overfor	overfor
president	president
Hamid	Hamid
Karzai	Karzai
.	$.

Eide	Eide
holdt	holde
søndag	søndag
en	en
pressekonferanse	pressekonferanse
i	i
Kabul	Kabul
for	for
å	å
svare	svare
på	på
beskyldningene	beskyldning
.	$.

Han	han
var	være
omgitt	omgitt
av	av
ambassadørene	ambassadørene
fra	fra
USA	USA
,	$,
Storbritannia	Storbritannia
,	$,
Frankrike	Frankrike
og	og
Tyskland	Tyskland
,	$,
i	i
tillegg	tillegg
til	til
at	at
EU	EU
og	og
NATO	NATO
også	også
var	være
representert	representere
.	$.

Det	det
var	være
et	en
kraftfullt	kraftfull
svar	svar
på	på
antydningene	antydningene
om	om
at	at
han	han
står	stå
uten	uten
internasjonal	internasjonal
støtte	støtte
.	$.

Eide	Eide
gikk	gå
langt	lang
i	i
å	å
kritisere	kritisere
valget	valg
.	$.

Han	han
snakket	snakke
om	om
«	$"
utbredt	utbredt
valgfusk	valgfusk
»	$"
i	i
mange	mange
stemmelokaler	stemmelokale
.	$.

Dette	dette
gjelder	gjelde
ikke	ikke
minst	liten
i	i
sør	sør
og	og
sørøst	sørøst
,	$,
der	der
Karzai	Karzai
henter	hente
mye	mye
