
The	The
er	være
noen	noen
sta	sta
jævler	jævler
som	som
vil	ville
leve	leve
,	$,
som	som
vil	ville
bety	bety
noe	noe
for	for
de	de
rundt	rundt
oss	vi
,	$,
sier	si
storesøsteren	storesøsteren
.	$.

-	$-
Det	det
er	være
flaks	flaks
for	for
alle	alle
at	at
søsteren	søster
min	min
og	og
jeg	jeg
er	være
så	så
pliktoppfyllende	pliktoppfyllende
og	og
ordentlige	ordentlig
,	$,
ellers	ellers
kunne	kunne
vi	vi
lett	lett
ha	ha
havnet	havne
utpå	utpå
.	$.

Det	det
var	være
jo	jo
ingen	ingen
som	som
passet	passe
på	på
oss	vi
,	$,
sier	si
Cathrine	Cathrine
.	$.

Søstrene	Søstrene
følte	føle
seg	seg
usynlige	usynlig
hele	hel
oppveksten	oppvekst
.	$.

De	de
var	være
helt	hel
sikre	sikker
på	på
at	at
ingen	ingen
andre	annen
hadde	ha
det	det
som	som
dem	de
.	$.

Fordi	fordi
ingen	ingen
orket	orke
å	å
ta	ta
ubehaget	ubehag
med	med
å	å
varsle	varsle
.	$.

Nettopp	nettopp
det	det
har	ha
blitt	bli
søstrenes	søstrenes
kampsak	kampsak
.	$.

-	$-
Mange	mange
rundt	rundt
oss	vi
visste	vite
litt	litt
eller	eller
mye	mye
om	om
hvordan	hvordan
vi	vi
hadde	ha
det	det
.	$.

Hadde	ha
noen	noen
av	av
dem	de
varslet	varsle
,	$,
kunne	kunne
barndommen	barndom
vår	vår
vært	være
helt	hel
annerledes	annerledes
.	$.

De	de
er	være
fullstendig	fullstendig
klar	klar
over	over
at	at
det	det
kan	kunne
være	være
ubehagelig	ubehagelig
å	å
være	være
den	den
som	som
melder	melde
fra	fra
.	$.

-	$-
Men	men
hvis	hvis
du	du
vet	vite
om	om
barn	barn
som	som
ikke	ikke
har	ha
det	det
bra	bra
,	$,
så	så
si	si
fra	fra
.	$.

Ubehaget	ubehag
på	på
kort	kort
sikt	sikt
er	være
ingenting	ingenting
i	i
mot	mot
konsekvensene	konsekvens
det	det
får	få
for	for
barnet	barn
på	på
lang	lang
sikt	sikt
hvis	hvis
ingen	ingen
sier	si
noe	noe
.	$.

Det	det
er	være
alltid	alltid
bedre	god
å	å
sende	sende
en	en
bekymringsmelding	bekymringsmelding
for	for
mye	mye
enn	enn
en	en
for	for
lite	lite
.	$.

Alltid	alltid
.	$.

I	i
dag	dag
er	være
storesøsteren	storesøsteren
småbarnsmor	småbarnsmor
og	og
fast	fast
bestemt	bestemt
på	på
at	at
datteren	datter
hennes	hennes
aldri	aldri
skal	skulle
få	få
oppleve	oppleve
det	det
hun	hun
selv	selv
gjorde	gjøre
.	$.

Cathrine	Cathrine
driver	drive
i	i
en	en
alder	alder
av	av
22	22
år	år
sitt	sin
eget	egen
firma	firma
som	som
fotograf	fotograf
,	$,
og	og
har	ha
prosjekter	prosjekt
med	med
kulturkontorene	kulturkontorene
i	i
flere	mange
bydeler	bydel
.	$.

Samtidig	samtidig
jobber	jobbe
hun	hun
på	på
Ungdomshuset	Ungdomshuset
1880	1880
,	$,
og	og
er	være
med	med
på	på
å	å
drive	drive
«	$"
Ungt	Ungt
nettverk	nettverk
»	$"
,	$,
et	en
møtested	møtested
for	for
ungdom	ungdom
med	med
foreldre	forelder
som	som
sliter	slite
med	med
rus	rus
og	og
psykiske	psykisk
problemer	problem
.	$.

Arrene	Arrene
etter	etter
selvskadingen	selvskadingen
er	være
hun	hun
i	i
ferd	ferd
med	med
å	å
tatovere	tatovere
over	over
.	$.

Arrene	Arrene
på	på
sjelen	sjel
er	være
det	det
litt	litt
verre	ille
med	med
,	$,
men	men
Cathrine	Cathrine
nekter	nekte
å	å
la	legge
det	det
ødelegge	ødelegge
livet	liv
hennes	hennes
.	$.

-	$-
Jeg	jeg
har	ha
den	den
bagasjen	bagasje
jeg	jeg
har	ha
.	$.

Jeg	jeg
velger	velge
å	å
bruke	bruke
den	den
positivt	positiv
,	$,
sånn	sånn
at	at
mine	min
erfaringer	erfaring
kan	kunne
hjelpe	hjelpe
andre	annen
.	$.

Saken	sak
er	være
basert	basere
på	på
intervjuer	intervju
med	med
Cathrine	Cathrine
Langfjell	Langfjell
Torsvik	Torsvik
,	$,
Cathrines	Cathrines
storesøster	storesøster
,	$,
Cathrines	Cathrines
far	far
,	$,
Cathrines	Cathrines
morfar	morfar
,	$,
tidligere	tidlig
rektor	rektor
Tor	Tor
Magnus	Magnus
Lilletvedt	Lilletvedt
ved	ved
Kleppestø	Kleppestø
barneskole	barneskole
,	$,
tidligere	tidlig
lærer	lærer
Olav	Olav
Mulelid	Mulelid
ved	ved
Kleppestø	Kleppestø
barneskole	barneskole
,	$,
tidligere	tidlig
rektor	rektor
Øystein	Øystein
Holmelid	Holmelid
ved	ved
Kleppestø	Kleppestø
ungdomsskole	ungdomsskole
,	$,
helsesøster	helsesøster
Gunn	Gunn
Knutsen	Knutsen
ved	ved
Kleppestø	Kleppestø
ungdomsskole	ungdomsskole
,	$,
Cathrines	Cathrines
venninne	venninne
Maria	Maria
Monsen	Monsen
Thorsen	Thorsen
,	$,
Cathrines	Cathrines
mors	mor
venninne	venninne
og	og
kollega	kollega
Mette	Mette
Helen	Helen
Bjarkøy	Bjarkøy
,	$,
tidligere	tidlig
naboer	nabo
,	$,
leder	leder
Gro	Gro
Kyte	Kyte
i	i
Barnevernstjenesten	Barnevernstjenesten
på	på
Askøy	Askøy
og	og
legejournaler	legejournaler
.	$.

-	$-
Når	når
virkeligheten	virkelighet
kommer	komme
,	$,
er	være
det	det
for	for
sent	sen
å	å
lære	lære
|	$|

-	$-
Blir	bli
helikoptrene	helikopter
bedre	god
utstyrt	utstyre
?	$?

Flere	mange
ressurser	ressurs
eller	eller
personer	person
|	$|

Ønsker	ønske
lovendringer	lovendring
|	$|

-	$-
Hva	hva
gjør	gjøre
PST	PST
for	for
å	å
møte	møte
soloterrorisme	soloterrorisme
?	$?

-	$-
Vi	vi
samarbeider	samarbeide
med	med
60	60
land	land
|	$|

-	$-
Det	det
tok	ta
77	77
minuitter	minuitter
før	før
riksalarm	riksalarm
ble	bli
slått	slå
|	$|

-	$-
Er	være
det	det
nok	nok
fokus	fokus
på	på
ekstrem	ekstrem
ideologi	ideologi
?	$?

-	$-
Det	det
er	være
forbedringspotensiale	forbedringspotensiale
|	$|

Trusselbildet	Trusselbildet
er	være
bekymringsfullt	bekymringsfullt
|	$|

Faremo	Faremo
:	$:

Styrker	Styrker
helikoptertransportstøtten	helikoptertransportstøtten
|	$|

Dette	dette
spør	spørre
komiteen	komité
om	om
|	$|

Dette	dette
innledet	innlede
de	de
med	med
|	$|

Dette	dette
ønsker	ønske
de	de
svar	svar
på	på
|	$|

122	122
spørsmål	spørsmål
|	$|

I	i
dag	dag
måtte	måtte
forsvarsministeren	forsvarsministeren
og	og
justisministeren	justisministeren
møte	møte
i	i
Stortinget	Stortinget
for	for
å	å
gi	gi
22.	22.
juli-komiteen	juli-komiteen
nye	ny
svar	svar
om	om
beredskapen	beredskap
under	under
terrorangrepene	terrorangrep
.	$.

Høring	Høring
:	$:

PST	PST
sjef	sjef
Janne	Janne
Kristiansen	Kristiansen
,	$,
justisminister	justisminister
Grete	Grete
Faremo	Faremo
og	og
fungerende	fungere
politidirektør	politidirektør
Vidar	Vidar
Refvik	Refvik
under	under
onsdagens	onsdagens
høring	høring
i	i
Stortinget	Stortinget
om	om
angrepene	angrep
22.	22.
juli	juli
.	$.

Foto	foto
:	$:
SCANPIX	SCANPIX
|	$|

I	i
tillegg	tillegg
stiller	stille
også	også
sjef	sjef
i	i
Politiets	Politiets
sikkerhetstjeneste	sikkerhetstjeneste
(	$(
PST	PST
)	$)
,	$,
Janne	Janne
Kristiansen	Kristiansen
,	$,
fungerende	fungere
politidirektør	politidirektør
Vidar	Vidar
Refvik	Refvik
og	og
forsvarssjef	forsvarssjef
Harald	Harald
Sunde	Sunde
til	til
den	den
åpne	åpen
høringen	høringen
i	i
Stortinget	Stortinget
for	for
å	å
svare	svare
på	på
spørsmål	spørsmål
knyttet	knytte
til	til
terrorangrepene	terrorangrep
på	på
Utøya	Utøya
og	og
i	i
regjeringskvartalet	regjeringskvartal
22.	22.
juli	juli
.	$.

De	de
er	være
bedt	be
om	om
å	å
stille	stille
fordi	fordi
22.	22.
juli-komiteen	juli-komiteen
ønsker	ønske
en	en
utdypning	utdypning
av	av
22.	22.
juli-redegjørelsen	juli-redegjørelsen
som	som
ble	bli
gitt	gi
i	i
Stortinget	Stortinget
av	av
tidligere	tidlig
justisminister	justisminister
Knut	Knut
Storberget	Storberget
og	og
tidligere	tidlig
forsvarsminister	forsvarsminister
Grete	Grete
Faremo	Faremo
i	i
høst	høst
,	$,
skriver	skrive
aftenposten.no	aftenposten.no
.	$.

14.07	14.07
:	$:

Jan	Jan
Bøhler	Bøhler
(	$(
Ap	Ap
)	$)
stiller	stille
flere	mange
spørsmå	spørsmå
om	om
helikopterberedskapen	helikopterberedskapen
.	$.

-	$-
Retningslinjene	Retningslinjene
er	være
bedre	god
i	i
forhold	forhold
til	til
bistand	bistand
fra	fra
redningshelikopter	redningshelikopter
.	$.

Hva	hva
ligger	ligge
i	i
de	de
nye	ny
retningslinjene	retningslinje
?	$?

Blir	bli
de	de
bedre	god
utstyrt	utstyre
,	$,
og	og
vil	ville
de	de
delta	delta
i	i
øvelser	øvelse
?	$?

Justisminister	Justisminister
Grete	Grete
Faremo	Faremo
svarer	svare
:	$:

-	$-
Dette	dette
er	være
retningslinjer	retningslinje
som	som
nettopp	nettopp
er	være
kommet	komme
på	på
plass	plass
,	$,
og	og
som	som
gjelder	gjelde
redningshelikoptre	redningshelikoptre
som	som
først	først
og	og
fremst	fremre
brukes	bruke
som	som
i	i
dag	dag
,	$,
av	av
medisinsk	medisinsk
personell	personell
.	$.

Men	men
liv	liv
og	og
helse	helse
kan	kunne
stå	stå
på	på
spill	spill
i	i
situasjoner	situasjon
som	som
ikke	ikke
er	være
av	av
tradisjonell	tradisjonell
art	art
,	$,
og	og
hvor	hvor
det	det
kan	kunne
være	være
aktuelt	aktuell
å	å
transportere	transportere
politiet	politi
i	i
Sea	Sea
King	King
.	$.

Hvordan	hvordan
det	det
vil	ville
gjennomføres	gjennomføre
,	$,
vil	ville
vi	vi
måtte	måtte
kunne	kunne
komme	komme
til	til
bake	bake
til	til
.	$.

Når	når
helikoptrene	helikopter
brukes	bruke
til	til
trening	trening
i	i
kontra-terror	kontra-terror
,	$,
rustes	ruste
de	de
spesielt	spesiell
til	til
det	det
.	$.

Vi	vi
snakker	snakke
om	om
transportstøtte	transportstøtte
i	i
de	de
nye	ny
retningslinjene	retningslinje
,	$,
understreker	understreke
Faremo	Faremo
.	$.

14.05	14.05
:	$:

Anders	Anders
Andunsen	Andunsen
(	$(
Frp	Frp
)	$)
tar	ta
opp	opp
kulturforskjeller	kulturforskjeller
i	i
politiet	politi
og	og
Forsvaret	Forsvaret
.	$.

-	$-
Det	det
snakkes	snakke
om	om
de	de
store	stor
kulturforskjellene	kulturforskjellene
i	i
politiet	politi
og	og
Forsvaret	Forsvaret
.	$.

Vil	ville
statsråden	statsråd
si	si
at	at
22.	22.
juli	juli
har	ha
gjort	gjøre
at	at
man	man
har	ha
fått	få
større	stor
forståelse	forståelse
for	for
behovet	behov
de	de
to	to
etatene	etatene
har	ha
?	$?

Faremo	Faremo
svarer	svare
:	$:

-	$-
Det	det
er	være
stor	stor
gjensidig	gjensidig
forståelse	forståelse
for	for
at	at
man	man
kan	kunne
forsterke	forsterke
innsatsen	innsats
gjennom	gjennom
bistand	bistand
fra	fra
Forsvaret	Forsvaret
.	$.

Vi	vi
trenger	trenge
bedre	god
kunnskap	kunnskap
om	om
kapasiteten	kapasitet
som	som
er	være
tilgjengelig	tilgjengelig
,	$,
rutiner	rutine
for	for
informasjonsutveksling	informasjonsutveksling
,	$,
og	og
øvelser	øvelse
.	$.

-	$-
Hvis	hvis
du	du
skal	skulle
velge	velge
mellom	mellom
flere	mange
ressurser	ressurs
eller	eller
personer	person
,	$,
hva	hva
ville	ville
du	du
valgt	velge
,	$,
spør	spørre
Venstres	Venstre
Trine	Trine
Skei	Skei
Grande	Grande
.	$.

-	$-
Det	det
hører	høre
sammen	sammen
,	$,
og	og
man	man
trenger	trenge
både	både
maskiner	maskin
og	og
mennesker	menneske
,	$,
sier	si
Faremo	Faremo
.	$.

14.00	14.00
:	$:

Martin	Martin
Kolberg	Kolberg
(	$(
Ap	Ap
)	$)
tar	ta
opp	opp
lovverket	lovverk
for	for
justis	justis
,	$,
politi	politi
og	og
Forsvaret	Forsvaret
.	$.

-	$-
Vi	vi
snakker	snakke
om	om
forholdet	forhold
mellom	mellom
justis	justis
,	$,
politi	politi
og	og
forsvaret	forsvar
.	$.

Er	være
lovverket	lovverk
man	man
har	ha
tilfredsstillende	tilfredsstille
for	for
samarbeid	samarbeid
mellom	mellom
instansene	instansene
,	$,
spør	spørre
Kolberg	Kolberg
.	$.

-	$-
Grunnleggende	grunnleggende
mener	mene
jeg	jeg
vi	vi
har	ha
et	en
godt	god
regelverk	regelverk
fra	fra
grunnloven	grunnlov
og	og
ned	ned
.	$.

Men	men
vi	vi
må	måtte
merke	merke
oss	vi
at	at
det	det
er	være
mange	mange
av	av
gjeldende	gjeldende
regler	regel
som	som
er	være
til	til
gjennomgang	gjennomgang
,	$,
blant	blant
annet	annen
bistandsinstruksen	bistandsinstruksen
-	$-
om	om
den	den
fungerer	fungere
godt	god
nok	nok
,	$,
sier	si
Faremo	Faremo
.	$.

PST-sjef	PST-sjef
Janne	Janne
Kristiansen	Kristiansen
utdyper	utdype
:	$:

-	$-
Vi	vi
trenger	trenge
ytterligere	ytterligere
lovhjemler	lovhjemler
,	$,
fordi	fordi
utviklingene	utviklingene
har	ha
gått	gå
i	i
en	en
annen	annen
retning	retning
siden	siden
2005	2005
.	$.

Det	det
gjelder	gjelde
spesielt	spesiell
forberedelseshandlinger	forberedelseshandlinger
og	og
soloterrorister	soloterrorister
.	$.

-	$-
Hvor	hvor
avhengig	avhengig
er	være
PST	PST
av	av
lovendringer	lovendring
for	for
å	å
kunne	kunne
gjøre	gjøre
sin	sin
jobb	jobb
,	$,
spør	spørre
Kolberg	Kolberg
|	$|

-	$-
Det	det
vil	ville
være	være
avgjørende	avgjørende
for	for
oss	vi
for	for
å	å
kunne	kunne
avdekke	avdekke
soloterrorister	soloterrorister
,	$,
svarer	svare
Janne	Janne
Kristiansen	Kristiansen
.	$.

13.52	13.52
:	$:

Jenny	Jenny
Klinge	Klinge
(	$(
Sp	Sp
)	$)
stiller	stille
spørsmål	spørsmål
om	om
PSTs	PST
arbeid	arbeid
mot	mot
soloterrorisme	soloterrorisme
.	$.

-	$-
Hva	hva
er	være
PSTs	PST
tilgjengelige	tilgjengelig
metoder	metode
for	for
å	å
møte	møte
soloterrorisme	soloterrorisme
,	$,
spør	spørre
Klinge	Klinge
.	$.

-	$-
Det	det
er	være
spilt	spille
inn	inn
et	en
forslag	forslag
fra	fra
PST	PST
om	om
hvordan	hvordan
man	man
burde	burde
forebygge	forebygge
bedre	god
og	og
raskere	rask
iverksette	iverksette
tiltak	tiltak
for	for
å	å
kunne	kunne
komme	komme
denne	denne
type	type
kriminalitet	kriminalitet
til	til
livs	liv
.	$.

Fra	fra
departementets	departement
side	side
har	ha
vi	vi
foreberedt	foreberedt
et	en
høringsnotat	høringsnotat
,	$,
det	det
vil	ville
bli	bli
sendt	sende
ut	ut
i	i
løpet	løp
av	av
våren	vår
.	$.

Det	det
er	være
viktige	viktig
spørsmål	spørsmål
som	som
vi	vi
må	måtte
ta	ta
en	en
grundig	grundig
diskusjon	diskusjon
rundt	rundt
,	$,
svarer	svare
justisminister	justisminister
Grete	Grete
Faremo	Faremo
.	$.

-	$-
Hva	hva
hadde	ha
egentlig	egentlig
skjedd	skje
hvis	hvis
riksalarmen	riksalarmen
hadde	ha
fungert	fungert
22.	22.
juli	juli
,	$,
spør	spørre
Venstres	Venstre
Trine	Trine
Skei	Skei
Grande	Grande
.	$.

-	$-
Alle	all
politidistriktene	politidistrikt
får	få
da	da
informasjon	informasjon
om	om
hva	hva
som	som
skjer	skje
,	$,
og	og
ville	ville
hatt	ha
informasjonen	informasjon
mye	mye
raskere	rask
og	og
respondert	respondert
.	$.

Det	det
er	være
tilfelle	tilfelle
at	at
de	de
nærliggende	nærliggende
politidistrikene	politidistrikene
ble	bli
kontaktet	kontakte
direkte	direkte
av	av
Oslo	Oslo
politidistrikt	politidistrikt
.	$.

Det	det
ble	bli
ikke	ikke
etablert	etablere
sperringer	sperring
,	$,
svarer	svare
politidirektør	politidirektør
Vidar	Vidar
Refvik	Refvik
.	$.

-	$-
Hvis	hvis
jeg	jeg
er	være
i	i
nød	nød
:	$:

Kan	kunne
jeg	jeg
stole	stole
på	på
at	at
svaret	svar
politiet	politi
gir	gi
meg	jeg
er	være
riktig	riktig
,	$,
spør	spørre
Skei	Skei
Grande	Grande
.	$.

-	$-
Man	man
skal	skulle
gi	gi
et	en
korrekt	korrekt
svar	svar
,	$,
svarer	svare
Refvik	Refvik
.	$.

13.45	13.45
:	$:

Aukhtar	Aukhtar
Chaudry	Chaudry
(	$(
SV	Sv
)	$)
tar	ta
opp	opp
PSTs	PST
bemanning	bemanning
.	$.

-	$-
Hvor	hvor
mange	mange
medarbeidere	medarbeider
fra	fra
PST	PST
er	være
det	det
,	$,
spør	spørre
Chaudry	Chaudry
.	$.

-	$-
Det	det
er	være
400	400
medarbeidere	medarbeider
sentralt	sentral
,	$,
samt	samt
125	125
medarbeidere	medarbeider
i	i
hvert	hver
politidistrikt	politidistrikt
.	$.

Det	det
er	være
også	også
en	en
representant	representant
på	på
Svalbard	Svalbard
,	$,
svare	svare
PST-sjef	PST-sjef
Kristiansen	Kristiansen
.	$.

-	$-
Pakistan	Pakistan
er	være
en	en
del	del
av	av
trusselbildet	trusselbildet
man	man
er	være
opptatt	opptatt
av	av
i	i
PST	PST
.	$.

Bør	burde
vi	vi
ikke	ikke
ha	ha
en	en
kontakt	kontakt
i	i
Pakistan	Pakistan
,	$,
undrer	undrer
Chaudry	Chaudry
.	$.

-	$-
Det	det
skal	skulle
hele	hel
tiden	tid
gjøres	gjøre
vurdering	vurdering
av	av
hvem	hvem
vi	vi
samarbeider	samarbeide
med	med
,	$,
jeg	jeg
vil	ville
ikke	ikke
si	si
noe	noe
spesifikt	spesifikk
om	om
det	det
landet	land
du	du
nevner	nevne
.	$.

Vi	vi
har	ha
samarbeid	samarbeid
med	med
60	60
land	land
,	$,
og	og
vi	vi
samarbeider	samarbeide
godt	god
med	med
e-tjenesten	e-tjenesten
,	$,
sier	si
Janne	Janne
Kristiansen	Kristiansen
.	$.

13.30	13.30
:	$:

Anders	Anders
Anundsen	Anundsen
(	$(
Frp	Frp
)	$)
spør	spørre
om	om
riksalarm	riksalarm
.	$.

-	$-
Hva	hva
er	være
det	det
i	i
stystemet	stystemet
med	med
kommunikasjon	kommunikasjon
mellom	mellom
politi	politi
og	og
Forsvar	Forsvar
som	som
fører	føre
til	til
at	at
det	det
tar	ta
7	7
timer	time
og	og
26	26
minutter	minutt
som	som
før	før
man	man
sender	sende
anmodning	anmodning
?	$?

-	$-
Den	den
ansvarlige	ansvarlig
politimesteren	politimester
har	ha
ansvar	ansvar
for	for
vurdere	vurdere
behovet	behov
for	for
bistand	bistand
,	$,
og	og
som	som
har	ha
oversikt	oversikt
over	over
situasjonen	situasjon
ved	ved
enhver	enhver
tid	tid
.	$.

Dette	dette
er	være
en	en
vurdering	vurdering
som	som
må	måtte
gjøres	gjøre
i	i
ettertid	ettertid
,	$,
om	om
man	man
har	ha
hatt	ha
behov	behov
for	for
bistand	bistand
fra	fra
Forsvaret	Forsvaret
tidligere	tidlig
,	$,
svarer	svare
politidirektør	politidirektør
Vidar	Vidar
Refvik	Refvik
.	$.

-	$-
Er	være
det	det
en	en
generell	generell
terskel	terskel
i	i
politiet	politi
for	for
å	å
be	be
om	om
bistand	bistand
,	$,
spør	spørre
Anundsen	Anundsen
.	$.

-	$-
Normalt	normal
tror	tro
jeg	jeg
ikke	ikke
det	det
,	$,
man	man
foretar	foreta
vurdering	vurdering
av	av
situasjonen	situasjon
og	og
går	gå
til	til
de	de
aktuelle	aktuell
instansene	instansene
for	for
hjelp	hjelp
.	$.

Det	det
er	være
en	en
vurdering	vurdering
man	man
må	måtte
gjøre	gjøre
.	$.

Jeg	jeg
har	ha
ikke	ikke
opplevd	oppleve
at	at
terskelen	terskel
er	være
for	for
høy	høy
i	i
andre	annen
sammenhenger	sammenheng
,	$,
svarer	svare
Refvik	Refvik
.	$.

-	$-
Det	det
tok	ta
77	77
minuitter	minuitter
før	før
riksalarm	riksalarm
ble	bli
slått	slå
.	$.

Er	være
det	det
riktig	riktig
at	at
det	det
i	i
den	den
settingen	settingen
ville	ville
bli	bli
satt	sette
inn	inn
politisperringer	politisperringer
som	som
følge	følge
av	av
en	en
riksalarm	riksalarm
?	$?

-	$-
Det	det
vil	ville
bli	bli
gjort	gjøre
vurderinger	vurdering
fortløpende	fortløpende
,	$,
og	og
det	det
er	være
ingen	ingen
automatikk	automatikk
i	i
en	en
slik	slik
sperring	sperring
,	$,
svarer	svare
Refvik	Refvik
.	$.

13.40	13.40
:	$:

Jan	Jan
Bøhler	Bøhler
(	$(
Ap	Ap
)	$)
stiller	stille
spørsmål	spørsmål
om	om
eksstrem	eksstrem
ideologi	ideologi
|	$|

-	$-
PST	PST
viser	vise
til	til
i	i
sin	sin
trusselvurdering	trusselvurdering
at	at
det	det
er	være
personer	person
som	som
har	ha
ekstrem	ekstrem
ideologi	ideologi
.	$.

Vi	vi
må	måtte
prioritere	prioritere
å	å
være	være
tett	tett
på	på
så	så
man	man
kan	kunne
stoppe	stoppe
dette	dette
.	$.

PST	PST
kan	kunne
ikke	ikke
være	være
overalt	overalt
.	$.

Hver	hver
enkelt	enkel
politidistrikt	politidistrikt
må	måtte
ta	ta
oppgaven	oppgave
alvorlig	alvorlig
og	og
ha	ha
kompetanse	kompetanse
.	$.

Er	være
det	det
ditt	din
inntrykk	inntrykk
at	at
det	det
er	være
nok	nok
fokus	fokus
på	på
dette	dette
i	i
de	de
enkelte	enkelt
politidistriktene	politidistrikt
?	$?

PST-sjef	PST-sjef
Janne	Janne
Kristiansen	Kristiansen
svarer	svare
:	$:

-	$-
Vi	vi
har	ha
27	27
PST-kontor	PST-kontor
i	i
hele	hel
landet	land
,	$,
ett	én
i	i
hvert	hver
politidistrikt	politidistrikt
.	$.

Vi	vi
samarbeider	samarbeide
med	med
de	de
lokale	lokal
myndigheter	myndighet
hele	hel
tiden	tid
.	$.

Det	det
er	være
viktig	viktig
for	for
oss	vi
å	å
ha	ha
øyne	øye
og	og
ører	øre
ute	ute
,	$,
og	og
det	det
er	være
viktig	viktig
at	at
det	det
prioriteres	prioritere
.	$.

Det	det
som	som
er	være
min	min
oppfatning	oppfatning
er	være
at	at
dette	dette
er	være
viktig	viktig
og	og
at	at
dette	dette
prioriteres	prioritere
.	$.

At	at
man	man
for	for
eksempel	eksempel
reiser	reise
til	til
asylsmottak	asylsmottak
,	$,
og	og
resiser	resiser
til	til
skoler	skole
og	og
har	ha
lokale	lokal
nettverk	nettverk
,	$,
sier	si
Kristiansen	Kristiansen
.	$.

-	$-
De	de
lokale	lokal
PST-ledd	PST-ledd
i	i
de	de
lokale	lokal
politidikstriksene	politidikstriksene
sikrer	sikre
god	god
kontakt	kontakt
.	$.

I	i
sum	sum
synes	synes
jeg	jeg
at	at
den	den
ordningen	ordning
vi	vi
har	ha
i	i
dag	dag
,	$,
gjør	gjøre
at	at
vi	vi
har	ha
stor	stor
oppmerksomhet	oppmerksomhet
på	på
dette	dette
,	$,
supplerer	supplerer
politidirekør	politidirekør
Vidar	Vidar
Refvik	Refvik
.	$.

-	$-
Kan	kunne
PST-sjefen	PST-sjefen
si	si
noe	noe
om	om
hvordan	hvordan
man	man
legger	legge
opp	opp
innsatsen	innsats
på	på
informasjonshenting	informasjonshenting
fra	fra
nettet	nett
?	$?

-	$-
Har	ha
fått	få
betydelige	betydelig
ressurser	ressurs
til	til
å	å
prioritere	prioritere
dette	dette
,	$,
så	så
dette	dette
er	være
et	en
stort	stor
og	og
omfattende	omfattende
prosjekt	prosjekt
som	som
vi	vi
ser	se
frem	frem
til	til
å	å
jobbe	jobbe
med	med
,	$,
og	og
vi	vi
ser	se
allerede	allerede
i	i
dag	dag
at	at
det	det
er	være
viktig	viktig
arbeidsområde	arbeidsområde
.	$.

Vi	vi
kommer	komme
til	til
å	å
samarbeide	samarbeide
med	med
Kripos	Kripos
og	og
e-tjenesten	e-tjenesten
for	for
overvåke	overvåke
nettet	nett
,	$,
svarer	svare
PST-sjef	PST-sjef
Janne	Janne
Kristiansen	Kristiansen
.	$.

13.20	13.20
:	$:

Knut	Knut
Arild	Arild
Hareide	Hareide
(	$(
KrF	KrF
)	$)
stiller	stille
spørsmål	spørsmål
til	til
Faremo	Faremo
.	$.

-	$-
Er	være
du	du
enig	enig
i	i
at	at
det	det
trengs	trenges
tettere	tett
samarbeid	samarbeid
mellom	mellom
Forsvar	Forsvar
og	og
politi	politi
.	$.

Forsvarsminister	Forsvarsminister
Faremo	Faremo
svarer	svare
:	$:

-	$-
Ja	ja
,	$,
det	det
er	være
viktig	viktig
for	for
oss	vi
hvordan	hvordan
vi	vi
kan	kunne
se	se
på	på
forbedring	forbedring
av	av
samarbeidet	samarbeid
.	$.

Jeg	jeg
vil	ville
ikke	ikke
utelukke	utelukke
at	at
vi	vi
blir	bli
utfordret	utfordre
på	på
å	å
tenke	tenke
nytt	ny
etter	etter
at	at
22.juli	22.juli
.	$.

-	$-
Vi	vi
må	måtte
prioritere	prioritere
liv	liv
og	og
helse	helse
,	$,
sier	si
politidirektøren	politidirektøren
.	$.

Er	være
ikke	ikke
22.juli	22.juli
et	en
godt	god
eksempel	eksempel
på	på
at	at
vi	vi
ikke	ikke
hadde	ha
god	god
nok	nok
beredskap	beredskap
,	$,
spør	spørre
Hareide	Hareide
.	$.

-	$-
Mitt	min
utgangspunkt	utgangspunkt
er	være
at	at
vi	vi
skal	skulle
jobbe	jobbe
med	med
sikte	sikte
på	på
å	å
bli	bli
bedre	god
.	$.

Som	som
ny	ny
justis-	justis-
og	og
beredskapsminister	beredskapsminister
løfter	løfte
vi	vi
frem	frem
fokuset	fokus
på	på
beredskap	beredskap
,	$,
og	og
hvor	hvor
det	det
er	være
varslet	varsle
at	at
vi	vi
setter	sette
inn	inn
mer	mye
ressurser	ressurs
,	$,
sier	si
Faremo	Faremo
.	$.

-	$-
Vil	ville
det	det
være	være
aktuelt	aktuell
å	å
innbefatte	innbefatte
sykehus	sykehus
og	og
forsvaret	forsvar
i	i
en	en
ny	ny
riksalarm	riksalarm
,	$,
spør	spørre
Hareide	Hareide
.	$.

-	$-
Det	det
er	være
for	for
tidlig	tidlig
å	å
varsle	varsle
det	det
eller	eller
konkludere	konkludere
.	$.

Mitt	min
hovedfokus	hovedfokus
er	være
å	å
ha	ha
en	en
riksalarm	riksalarm
som	som
fungerer	fungere
,	$,
som	som
er	være
forstått	forstå
og	og
som	som
blir	bli
testet	teste
ut	ut
jevnlig	jevnlig
,	$,
svarer	svare
ministeren	ministeren
.	$.

13.10	13.10
:	$:

Fungerende	Fungerende
politidirektør	politidirektør
Vidar	Vidar
Refvik	Refvik
orienterer	orienterer
:	$:

-	$-
